Loan.Id,Current.Loan.Amount,Term,Credit.Score,Years.in.current.job,Annual.Income,Monthly.Debt,Years.of.Credit.History,Number.of.Credit.Problems,Current.Credit.Balance,Maximum.Open.Credit,Loan.Status
5908,1127000,0,742,1,409800,5771.3,36.6,0,103950,337490,0
5909,497200,0,741,8,517040,1443.4,16.2,0,56510,75550,1
5910,3557100,1,645,4,914670,16616.5,15.6,0,135420,333550,1
5911,1359100,1,674,1,405280,4181.1,17.5,0,83160,204840,0
5912,3495500,0,729,1,1478080,12095.6,33.8,0,195830,215670,1
5913,1516400,0,-1,10,-1,4865,14.6,0,71260,398090,1
5914,10000000,0,735,10,490600,5764.6,33.6,3,83780,199020,1
5915,2289600,0,747,5,1054410,19594.5,18,0,312800,494160,1
5916,10000000,1,743,8,554010,12742.2,31.1,0,385910,871120,1
5917,574300,0,-1,8,-1,5045.3,14.8,0,41340,53480,1
5918,510500,0,745,1,588100,7008.1,26,0,25830,496760,0
5919,1003400,0,-1,3,-1,2947.5,14.5,0,18680,184990,1
5920,3145300,0,-1,10,-1,11860.4,28.8,0,188400,264240,1
5921,610800,0,730,-1,302350,5341.4,24.2,1,146940,254660,0
5922,1487400,0,725,10,366890,5962,18.3,1,129690,315550,0
5923,1248500,1,680,2,509600,10574.2,17,0,56650,96830,0
5924,362000,0,713,1,402200,10289.6,15.7,0,64650,203960,1
5925,2281800,1,722,6,574460,7420.1,22.3,1,174100,315390,0
5926,1972400,1,724,10,1479300,15162.8,11.7,2,31580,83760,1
5927,2024200,0,-1,6,-1,12335.5,14.8,0,270920,343810,1
5928,10000000,0,712,10,293670,5506.4,9.4,0,42620,47950,1
5929,1219000,1,-1,10,-1,4752.8,27.8,0,126300,227160,0
5930,1678900,1,725,10,377620,9566.4,21.7,0,292540,562590,1
5931,891200,0,-1,10,-1,6080.4,22.9,0,48150,50210,0
5932,2715300,1,730,6,687680,16619,16.2,0,169570,333810,0
5933,304300,0,693,10,253600,1369.4,8.4,0,47680,92400,0
5934,10000000,0,707,1,390080,3445.7,10.2,0,121620,160870,1
5935,1632500,0,731,3,816240,14488.3,22.5,1,194850,399270,0
5936,607200,0,716,3,657800,8880.3,13.6,0,17970,42490,1
5937,994800,0,745,7,676570,6314.7,8.5,0,96790,265920,1
5938,728600,0,745,2,536310,4433.4,27.4,0,109090,239770,0
5939,490100,0,683,2,490050,6003.1,5,0,35020,111880,1
5940,2412100,1,725,1,716180,8534.5,9.7,0,79680,410700,1
5941,614100,0,750,10,972330,4942.7,32.6,0,24570,396360,1
5942,10000000,0,748,2,749630,8683.2,13.5,0,186720,270990,1
5943,274800,0,736,1,392560,6281,18.5,0,22140,138380,1
5944,2965300,0,-1,6,-1,12730.4,16.9,0,104120,118860,1
5945,1367100,0,740,6,4882500,37717.3,25.5,0,693760,868290,1
5946,1530200,0,721,10,867090,9899.3,17.6,0,113610,116280,1
5947,2494000,0,693,2,2154820,25498.7,31.5,0,591660,1798340,1
5948,1445800,0,734,5,573220,1934.6,14.1,1,57870,219220,1
5949,1826800,0,738,3,832220,13454.2,12.9,0,284220,334770,1
5950,254000,0,640,1,883750,3873.8,17,0,0,0,1
5951,626700,0,704,1,411260,5175.1,25.3,0,44980,188220,0
5952,1194500,0,702,1,506460,4853.6,6,0,96570,165370,1
5953,10000000,0,744,10,799910,8732.4,14.2,0,84260,170580,1
5954,889100,0,740,6,257560,4636,27,0,142280,176310,1
5955,706000,0,-1,10,-1,7503.2,16.8,0,86380,129120,0
5956,10000000,0,748,10,934440,8799.3,16.9,0,358630,432610,1
5957,3166100,0,-1,5,-1,25434.2,28,0,108380,483840,0
5958,2219200,1,632,8,1100650,6723.2,9.2,0,238220,418660,0
5959,686400,0,-1,8,-1,15259,15,2,45650,62790,0
5960,3028200,1,-1,2,-1,15613.5,12,0,249960,273480,1
5961,1589800,0,741,1,617610,11837.6,9,0,256610,340770,0
5962,961000,0,740,2,482530,9047.5,17,0,112210,156720,0
5963,1115800,0,750,3,1217280,11969.9,23,0,326870,719980,1
5964,217700,0,688,-1,68500,1563.9,21.3,0,52900,87150,1
5965,1209600,0,727,10,655200,1534.3,19.4,1,71240,212650,1
5966,3132200,0,707,-1,626840,8775.7,22,0,85890,622400,1
5967,10000000,1,617,5,1854850,32459.9,13.8,0,542730,581080,1
5968,1471500,0,748,10,842680,14114.9,18.6,0,122490,357100,1
5969,612700,0,-1,-1,-1,6093,22.5,1,54820,187110,0
5970,1128600,0,719,5,626140,3689,13.9,1,25800,95920,1
5971,10000000,0,731,3,457560,4804.4,23.4,0,92760,184780,1
5972,1515800,0,727,10,404200,8791.4,19.6,0,253090,588590,0
5973,10000000,0,747,8,553740,7798.5,20.7,0,158530,357050,1
5974,10000000,0,743,6,303390,2376.6,10.7,0,65080,234940,1
5975,954500,0,743,10,596580,1948.8,15.4,1,53550,149170,0
5976,10000000,1,743,10,534060,6586.7,18.8,1,77480,145360,1
5977,10000000,1,719,3,752780,4209.3,12.5,0,207780,618380,1
5978,280400,0,703,-1,150230,751.1,6,1,19850,25030,0
5979,10000000,1,705,10,655390,11469.4,17.1,1,108180,204490,1
5980,1517300,0,667,3,303450,8117.3,4.2,1,57070,100120,1
5981,2845900,1,-1,1,-1,14822.5,28.5,0,166390,364900,1
5982,345200,0,733,7,639920,9332.1,18.5,0,103390,147070,1
5983,891500,0,721,10,950880,29794.2,31.1,0,382600,445920,1
5984,10000000,0,727,-1,206810,1323.6,13.4,1,21270,43850,1
5985,10000000,1,737,2,1034430,15171.7,24,0,449430,754090,1
5986,471000,0,704,4,247880,4451.4,10.2,0,156740,173570,1
5987,2518500,1,616,2,2313320,14882.4,17.7,0,161060,268430,1
5988,1471100,1,721,4,431510,9169.5,9.7,0,44010,183390,1
5989,656200,0,746,10,855100,9477.4,30.2,0,261280,345150,1
5990,10000000,0,744,1,299280,1656,24.8,0,83100,302180,1
5991,2518300,1,-1,10,-1,19012.8,9.9,0,228520,259970,1
5992,10000000,0,705,10,358270,7553.6,20,0,175700,429590,1
5993,978500,0,-1,1,-1,8608.4,19.6,0,46410,177810,0
5994,1191000,0,698,1,347380,4544.9,26.5,0,60590,73450,0
5995,803800,0,746,10,411970,2883.8,34.6,0,64000,92480,1
5996,610500,0,745,8,447700,6342.4,14.6,1,61220,191320,1
5997,2937000,1,693,10,959420,19588.1,21.6,0,703310,760340,1
5998,421000,0,685,10,554620,9243.7,11.9,0,56100,159370,0
5999,587800,0,-1,1,-1,5901,9.4,1,72850,357110,0
6000,864200,0,745,7,508350,5676.5,14.6,0,159240,208970,0
6001,199400,0,715,10,458570,7642.9,15.1,1,127250,189370,1
6002,10000000,0,732,2,396640,6643.7,9.4,0,61310,93180,1
6003,1104400,1,700,4,798740,10962.8,20.8,0,187860,448360,1
6004,899100,0,739,6,661430,18961.1,16.3,0,307900,368310,1
6005,3416000,1,661,10,1164990,20096.1,21.3,0,392760,446830,1
6006,698300,0,704,1,648440,8862,17,0,92060,131700,1
6007,1417300,0,731,3,472440,11141.8,14.1,1,46170,81280,0
6008,1679600,1,689,10,468500,12766.5,20.4,0,174120,234350,1
6009,711100,0,736,10,248880,3911.5,11.5,0,68310,132390,0
6010,3561300,1,710,9,1119250,14923.4,26.6,0,312860,683100,1
6011,10000000,0,751,3,838700,2781.7,19.4,0,181980,330270,1
6012,588300,0,740,10,549080,6909.3,17.5,2,31990,157610,1
6013,2098300,1,731,-1,861510,16081.5,26.3,0,217910,251920,1
6014,915200,1,710,3,427100,4676.7,14.3,0,7000,13230,0
6015,129900,0,710,5,389810,9777.6,11.1,0,153740,232940,1
6016,1183600,1,677,1,742880,3367.7,4.5,0,65680,96020,1
6017,2499800,0,-1,2,-1,15655.4,33.9,0,257800,399080,1
6018,3572500,0,711,2,1224840,16841.6,16.7,0,246670,343080,1
6019,1010400,1,687,7,505200,8125.3,11.5,0,78750,90940,1
6020,477600,0,694,4,368190,7149,14.7,0,73500,267260,1
6021,1456600,1,725,2,437980,9088.1,14.8,1,117640,147600,0
6022,10000000,1,715,10,780960,11454,28.8,0,294930,378600,1
6023,10000000,0,656,1,1075910,6303.1,10.2,0,112850,125260,1
6024,1467000,1,679,3,567240,9643.1,13.9,0,97400,127150,1
6025,1481900,0,743,10,829840,13484.8,32.7,0,404880,855990,1
6026,2036400,0,736,10,1018200,14170,21.6,0,321910,427510,1
6027,1646000,1,-1,9,-1,6373,16.6,0,153940,204990,0
6028,1193000,0,736,3,1855850,18713.2,16.6,1,84400,152900,0
6029,10000000,1,710,10,709870,8695.9,22.6,0,213730,301880,1
6030,3449600,1,675,5,1921920,12380.4,21.3,0,189730,408900,1
6031,394900,0,735,-1,216790,4950,16.1,0,78500,118400,1
6032,2022800,0,-1,10,-1,9658.9,14.3,0,78700,183870,1
6033,246700,0,-1,1,-1,3928.5,25.2,0,74650,276490,1
6034,1974800,0,-1,5,-1,15248.7,16,0,97440,123490,1
6035,1464200,0,721,10,681320,7948.7,18.4,0,67780,174690,1
6036,611200,0,-1,5,-1,255.1,17.5,0,970,87970,1
6037,2935200,1,725,6,1633930,11737.1,21.2,0,68570,148740,1
6038,3389200,1,685,7,747160,7098,19.4,0,341750,406840,0
6039,10000000,1,714,10,1795860,12705.7,20.3,0,48750,132820,1
6040,1183700,0,707,3,542520,10217.4,8,0,206120,234760,1
6041,341400,0,741,7,390120,4844,12.2,1,18630,39980,1
6042,1327400,0,722,1,331840,9457.4,9.9,0,279230,512350,1
6043,1212600,0,-1,9,-1,5679,21.7,0,46150,93050,1
6044,538200,0,683,6,645710,2330,12.5,0,10730,19950,1
6045,1000200,0,-1,2,-1,4388.4,15.4,0,53270,164920,1
6046,1197500,1,-1,5,-1,7156.6,22.8,0,37380,534020,1
6047,618100,0,739,2,326340,8484.8,15,0,86830,125650,1
6048,3037200,1,643,3,809920,10529,11.2,0,180060,298600,1
6049,1473900,1,695,10,471650,11123,28.2,1,57610,250470,0
6050,2303000,0,737,4,641100,9616.4,11.6,0,124720,132110,0
6051,563800,0,735,6,563810,10524.4,17.4,1,87350,139310,0
6052,1257500,0,746,10,516930,9003.3,18,0,93620,99390,1
6053,10000000,0,725,2,408640,1634.5,16.8,0,28170,140840,1
6054,1209800,1,700,7,675490,8331.1,17.1,0,115830,162230,0
6055,2141100,1,-1,10,-1,10624.3,16,0,72800,379160,0
6056,1004500,0,709,1,452030,7383.1,8.1,0,64790,84360,0
6057,3065700,0,746,5,735770,8216.1,14.7,0,127690,241370,1
6058,976700,0,735,1,312540,6198.8,12.9,0,120320,212960,1
6059,999200,1,745,10,699440,2815.2,26.5,0,119020,303640,1
6060,1962600,0,726,10,785040,12691.4,22,0,271760,391590,0
6061,1620000,0,740,9,556880,9838.2,16.9,0,182240,323120,1
6062,10000000,0,655,2,900950,12988.6,21.9,0,93530,106280,1
6063,2958300,0,-1,10,-1,17831.9,26,0,339390,418990,1
6064,1208500,1,703,1,402840,5908.4,19.6,0,109770,144060,0
6065,2220200,1,707,1,508050,10499.7,18.1,0,150480,195180,1
6066,1076400,0,733,2,300390,6007.8,15.3,0,66740,139320,0
6067,2170500,0,-1,9,-1,9413,10.5,0,60970,194780,1
6068,985500,0,740,1,591300,13747.7,17.2,0,99030,116240,1
6069,98000,0,-1,10,-1,5658.3,28.9,0,120360,139140,1
6070,842400,1,723,10,481340,6618.5,11.7,0,15320,91200,1
6071,1192100,0,720,10,596040,10629.4,30.8,0,294860,366740,1
6072,1023300,0,708,6,368390,6907.3,15,0,35520,39910,0
6073,914200,0,732,10,680590,13271.4,14,0,260670,326250,1
6074,659600,0,-1,1,-1,1187.2,10.2,0,33200,156610,1
6075,3285400,0,682,10,902160,19321.3,12.2,0,161070,447400,1
6076,303200,0,747,-1,252680,5685.2,8.7,0,1520,89180,0
6077,10000000,0,745,10,276130,5706.7,33.3,0,87920,98130,1
6078,731800,0,673,6,975740,1048.9,30.9,0,16570,57920,0
6079,2454800,0,708,6,1105420,23029.7,23.6,0,145740,261190,1
6080,491300,0,741,9,609150,8426.6,32.9,4,48580,96210,1
6081,419300,0,715,1,249600,3036.8,8.3,0,39570,62900,1
6082,1239300,0,-1,1,-1,10094.2,13.2,0,133300,234280,0
6083,1189000,1,731,10,1040340,9016.3,20.8,0,60920,95050,1
6084,1176100,0,720,1,295260,4921,8.9,0,115900,171190,1
6085,1209200,0,718,9,345490,8032.5,22.5,0,163240,223910,0
6086,408800,0,725,-1,254290,1737.7,28,0,58680,59270,1
6087,1713900,1,-1,1,-1,8309.9,14,0,273920,342820,0
6088,509100,0,-1,1,-1,10075.8,14.1,0,42690,321000,0
6089,1529600,1,699,1,458870,8183.1,11.4,0,49090,154850,1
6090,245100,0,750,10,970240,10753.5,25.5,0,654150,28441430,1
6091,2454100,0,739,1,511470,6990.2,12.6,0,267590,616560,1
6092,812800,0,734,6,406400,6875,10.7,0,68200,133210,1
6093,1951600,1,-1,10,-1,6777.9,22.9,0,246380,280610,1
6094,1775800,0,739,10,548750,6767.9,13.4,1,127920,171710,1
6095,402500,0,737,1,362230,2134.2,12.8,0,42460,79520,1
6096,10000000,0,741,2,413200,6001.7,17.8,0,105940,174240,1
6097,2469800,0,-1,5,-1,13546.6,16,1,63610,68170,0
6098,963600,0,710,1,361330,6925.5,14.5,0,134640,141420,1
6099,795500,0,711,10,1208400,14098,19.5,0,56410,181390,1
6100,364300,0,702,3,435120,6853.1,15.9,0,52170,112200,1
6101,1804900,0,-1,10,-1,21507.9,18.5,0,835310,2012790,1
6102,947800,0,742,2,286320,6704.6,9.4,0,89670,194510,0
6103,987400,0,707,7,513450,11809.3,14,0,159860,232020,1
6104,2966400,0,747,7,1186560,17600.6,20.7,0,277570,998440,1
6105,1533200,0,721,1,459950,11000.4,27.7,0,114830,168630,0
6106,152400,1,727,10,386190,6758.4,39.2,0,654820,1423530,1
6107,1784500,0,689,8,1090540,13359.1,17.5,0,181130,268740,1
6108,700700,0,746,1,600600,10660.7,17.5,0,247430,331230,1
6109,1287500,1,696,1,360110,1446.5,14,0,12650,30700,1
6110,2043800,0,748,5,775220,7816.8,22.1,0,285880,526470,1
6111,1208900,0,-1,3,-1,4986.6,19.7,0,158310,443460,1
6112,2459300,1,743,10,1178410,14268.5,39.4,0,236780,432080,1
6113,1000000,0,710,7,290000,3141.7,25,0,69240,136030,1
6114,10000000,0,724,1,549010,11529.2,23.7,1,77450,131720,1
6115,1171400,0,676,3,761440,13769.3,25,1,84890,130000,0
6116,10000000,0,733,7,518390,8683.1,23.7,0,177560,326400,1
6117,500900,0,-1,1,-1,6667,13.8,0,61880,94190,0
6118,3416400,1,717,10,2342640,38458.3,30.9,0,1337710,1615580,0
6119,1620000,0,730,5,860630,6720.1,21,1,89430,199630,1
6120,2672600,1,656,3,1228800,13107.2,19.6,1,89300,151360,1
6121,10000000,0,745,3,417620,7127.3,14.3,0,105920,127620,1
6122,1465600,0,-1,10,-1,17720.5,17.6,0,13260,72870,1
6123,811700,0,744,-1,507300,5411.2,20.2,0,59070,156270,1
6124,1015400,0,718,10,629550,3137.3,23.4,0,97340,118850,1
6125,1208600,1,587,2,2618720,18003.7,14.3,0,29900,30730,1
6126,1665400,1,697,1,475820,9516.5,13.9,0,109480,126860,1
6127,1609100,1,650,6,754280,11439.8,37.8,0,127890,420700,1
6128,2036000,1,720,10,773680,9606.6,23.4,0,257910,375420,0
6129,418700,0,-1,5,-1,8860,17.5,0,72010,75800,0
6130,1557600,1,639,6,582840,16465.3,18.8,1,223320,379150,0
6131,365700,0,715,10,609540,5739.8,25.9,0,97170,331640,0
6132,398800,0,664,2,319040,927.9,9.5,0,32520,39900,1
6133,1638900,1,706,4,665800,9731.7,16.2,0,80160,331250,1
6134,10000000,0,720,5,302490,2621.6,6.6,0,34760,134190,1
6135,1210100,0,716,4,373110,3065.7,10.2,0,44270,112930,1
6136,402900,0,723,5,231660,5714.1,5.1,0,0,0,1
6137,2160900,1,665,10,728290,8114.3,14.3,0,218380,293130,1
6138,3030900,0,745,5,1020500,6735.3,9,0,110,112260,1
6139,10000000,0,746,3,645620,13020.1,23.5,1,65920,71730,1
6140,2458800,0,749,8,4179880,50506.9,37.5,0,3704820,9355620,1
6141,10000000,0,745,2,697060,4949.1,18.6,0,86100,153470,1
6142,1277300,1,-1,4,-1,22945.5,11.3,0,326360,352820,0
6143,10000000,0,744,10,287620,3427.5,37.5,0,166700,503630,1
6144,1164200,0,726,10,597480,5178.2,11.3,0,25360,76610,0
6145,698900,0,651,-1,302790,7721.1,17.8,0,31780,88780,0
6146,692300,0,732,7,593400,4134,24,0,85120,314110,1
6147,1022200,1,-1,7,-1,5817.1,16.5,0,73350,198790,1
6148,1471200,0,710,1,531280,13813.4,22.6,0,84730,81710,0
6149,551100,0,720,3,639670,9381.7,22,1,49630,74740,1
6150,1476500,0,-1,10,-1,10335.2,11,0,230540,365940,1
6151,1204200,0,741,10,515800,10745.8,20.3,0,332520,360260,1
6152,493700,0,745,5,888660,14366.7,18.8,0,90390,168940,1
6153,488700,0,746,7,814480,7941.2,8.5,0,48340,156950,1
6154,611100,0,731,10,366660,7455.4,22,0,83240,163870,0
6155,1338400,1,693,2,407120,2239.2,15,1,63610,220110,1
6156,451400,0,751,10,591240,5414.8,26.8,0,180810,421470,1
6157,317700,0,733,10,819920,5213.4,17.1,0,31660,114710,0
6158,1785200,0,745,1,942210,16739.9,23.4,0,364780,914240,1
6159,2045000,0,747,10,761610,9774,18,0,328860,752530,1
6160,1024600,0,743,1,425200,7476.5,12.8,0,102040,181900,1
6161,367800,0,713,3,459770,3636,9.9,0,10220,70470,1
6162,2214700,1,708,6,503350,14051.8,22.7,0,278060,435830,1
6163,1999000,1,618,1,518440,14084.3,23.4,0,55800,111600,0
6164,10000000,0,745,2,850000,7572.1,15.4,0,78530,383070,1
6165,414600,0,712,3,493550,9542,7.7,0,92740,155080,0
6166,1014600,0,714,8,456570,12023,11.6,0,108330,268140,1
6167,452200,0,695,-1,125840,1007.8,5.1,0,33750,124550,1
6168,1016800,0,746,10,711760,4840,15.9,0,25730,129930,1
6169,1016800,0,-1,10,-1,1624.8,23.8,0,6230,445220,1
6170,1529100,0,697,1,1376190,12844.4,21.7,0,268320,307710,1
6171,1595800,1,716,6,398960,4621.3,16.5,1,51570,65860,1
6172,1674000,0,728,9,689290,12464.6,10.3,0,182320,223430,0
6173,1469900,0,-1,1,-1,10585.4,21.4,0,327320,810190,1
6174,479800,0,715,-1,299850,1719.1,22.9,0,52240,59980,1
6175,769300,0,738,3,576990,15434.4,10,0,172910,211120,1
6176,551200,0,679,10,734980,18190.7,12.5,0,204870,322630,1
6177,1487600,0,736,3,396680,6214.7,11.4,0,144230,253930,1
6178,1102900,0,695,4,340880,5425.8,9.6,0,105730,112240,0
6179,2010600,0,707,6,603180,10354.6,10,1,57710,76440,1
6180,10000000,1,713,2,934980,6264.4,23,0,124120,519350,1
6181,2287400,1,-1,6,-1,6366.3,14.8,0,45200,92430,1
6182,2145800,0,-1,3,-1,8310.6,26.7,0,196810,919670,1
6183,1222400,0,-1,3,-1,6952.6,10,0,150260,160020,1
6184,396800,0,-1,10,-1,14420.2,12.7,0,169990,181610,0
6185,1002500,0,750,2,300750,3709.3,11.8,1,38700,145470,1
6186,885000,0,720,10,922190,17444.7,26.3,0,560230,753000,1
6187,10000000,0,750,8,952600,16511.6,15.5,0,139420,583360,1
6188,505100,0,746,1,454590,7349.2,32.6,0,71250,361670,1
6189,10000000,0,750,6,845880,13816,31.6,0,126610,184290,1
6190,1508100,0,731,6,1186370,11666,23.8,0,156870,510980,1
6191,1080200,0,715,10,720140,15783.2,13.9,0,263410,414170,1
6192,10000000,1,646,10,643200,13384,15.7,1,148970,164980,1
6193,1111100,0,-1,10,-1,4305.6,19,0,117540,382850,0
6194,758800,1,690,3,354100,4199,9.8,0,60400,68800,0
6195,3585800,1,723,8,1188420,10398.7,17.4,0,404310,430120,1
6196,3560200,0,-1,5,-1,1390.2,26.5,1,31060,115010,0
6197,943500,0,-1,2,-1,2890.9,7.8,0,72070,212610,1
6198,1596500,0,-1,10,-1,3663.2,25,0,69310,173710,1
6199,1432600,0,697,10,920970,27245.4,14.7,0,213720,231300,0
6200,1575500,0,744,2,1181640,12702.6,17.6,0,384050,594510,1
6201,10000000,0,748,6,946680,11991.2,15.8,0,153310,489810,1
6202,2505800,0,719,3,1002300,15786.2,24,0,100260,101270,1
6203,784200,0,-1,9,-1,1501.7,14.5,0,0,0,1
6204,3511200,0,-1,10,-1,18920.4,16.8,0,312220,589090,1
6205,2000600,0,723,10,1331620,12428.4,26.3,0,83520,130090,1
6206,10000000,0,714,3,458240,10348.5,19,0,242520,365790,1
6207,720700,1,641,10,488600,9609.1,17.1,0,24600,28340,0
6208,983000,0,721,4,395260,7378.2,14,3,40490,96170,0
6209,222000,0,740,1,393590,6527,17.4,0,9310,321210,1
6210,975900,0,734,7,739070,5721.6,25.3,1,74330,307160,1
6211,647400,0,-1,10,-1,8223.2,11.6,0,72490,189270,1
6212,1534800,1,679,9,1125520,14631.8,12.1,0,658340,805800,1
6213,800900,0,736,10,1001100,14933.1,15.4,0,108880,282070,0
6214,1004100,0,721,2,843200,1264.8,9.6,0,31220,196330,0
6215,10000000,0,742,10,511600,13941.1,24.5,0,331860,475450,1
6216,1769000,0,-1,10,-1,9459.5,32,0,89950,123890,0
6217,1426700,1,720,6,540120,10127.3,15.2,0,20020,123550,1
6218,1301000,0,-1,8,-1,4363.7,31.9,1,25960,100620,1
6219,667500,0,699,5,558360,11260.3,10.3,0,89260,107670,1
6220,895300,0,-1,1,-1,864.9,13,0,72250,185260,1
6221,493200,0,-1,8,-1,6965.7,19.6,2,72250,140020,1
6222,10000000,0,748,10,796080,7496.4,13,0,159570,565860,1
6223,981500,1,661,7,539830,9222,10.8,0,117330,257870,1
6224,10000000,0,739,10,559850,8024.4,18,1,47700,283920,1
6225,1700800,1,660,10,658060,14093.4,14.3,0,47160,49590,1
6226,10000000,0,741,5,341670,5637.6,12.9,0,72470,190220,1
6227,10000000,0,741,10,732150,9884,18,0,243090,407880,1
6228,601100,0,690,5,851620,16606.5,11.6,1,104080,201310,1
6229,991500,0,-1,-1,-1,2084.9,22.1,1,63680,192400,0
6230,3428300,1,691,1,959910,16078.5,20.5,0,438950,528220,0
6231,1081500,1,603,-1,393610,6822.6,16.7,0,83400,255810,1
6232,1023300,0,-1,3,-1,45485.7,33,0,360230,739690,0
6233,2802200,0,745,2,3102480,51966.5,20.4,0,190390,435680,0
6234,10000000,0,740,2,513860,9549.3,10,0,103310,272580,1
6235,883500,0,-1,10,-1,7950.1,17.5,0,178510,280680,1
6236,10000000,0,747,10,1298350,12648.1,24.5,0,115410,377150,1
6237,1663100,1,712,10,978300,6024.7,9,0,223120,251550,1
6238,1173200,0,746,1,879930,18991.8,16.9,0,88630,438750,1
6239,1496100,1,728,10,548570,7908.6,18.8,0,130870,255100,1
6240,2322600,1,637,6,1545830,25248.5,17.5,0,86130,89910,1
6241,611500,0,722,8,589380,5844.7,6.9,0,10450,40200,0
6242,611400,0,746,6,1426600,17713.6,11.6,0,89640,335740,0
6243,791000,0,-1,2,-1,5343.9,23.3,0,166660,185800,1
6244,10000000,0,742,10,643920,10249.1,15.2,0,234700,293750,1
6245,1380300,0,-1,-1,-1,10495.2,14.5,0,54830,86750,0
6246,2438000,0,-1,1,-1,8776.8,12.4,0,350110,555730,1
6247,1257700,0,735,10,419230,7860.5,16.6,1,46640,60330,1
6248,622700,0,743,4,1104840,12245.3,15.4,0,147010,242990,1
6249,2386100,1,650,10,775480,10533.5,21,0,111930,165090,0
6250,597200,0,740,1,1244250,15967.9,15,0,134160,293560,1
6251,10000000,0,704,1,326690,1214.2,7.9,0,51010,72460,1
6252,1852400,1,711,2,488540,9730.2,11.1,0,138470,151660,1
6253,2140200,0,738,4,489750,6093.3,16,0,38870,224660,1
6254,10000000,0,725,1,297150,8072.6,7,0,14790,42620,1
6255,539100,0,641,5,460650,7370.4,20.5,0,63060,160860,1
6256,346500,0,-1,1,-1,1174.2,5.9,0,20630,32380,1
6257,365900,0,671,5,508250,1838.1,17,0,49600,91510,0
6258,782700,0,720,8,635960,9062.4,17.7,0,43620,101680,1
6259,938200,0,-1,9,-1,12759.5,17.2,1,119820,443760,1
6260,497500,0,-1,1,-1,10076.7,22.8,0,182980,208880,1
6261,986100,0,718,10,285970,4813.8,24.1,0,144920,160670,1
6262,620300,0,681,10,701940,5516.1,13.3,0,43670,103230,0
6263,1637100,0,747,4,468630,10661.2,17,0,166450,233130,0
6264,794500,0,732,3,635580,8050.8,18.1,0,19700,21850,0
6265,3544100,1,705,3,1518900,12556.2,21.5,0,367530,604490,1
6266,1429300,0,723,3,949440,1408.3,14.6,0,42370,123520,1
6267,474100,0,-1,10,-1,7218.8,21.8,0,35680,65830,1
6268,1006700,0,-1,2,-1,30.2,12.9,0,8710,334920,1
6269,504000,0,735,10,403160,11120.5,14.5,0,144200,193560,0
6270,2037500,0,733,1,543350,8421.8,17.8,0,212890,303270,1
6271,1186600,0,-1,10,-1,12691.7,28.6,0,129200,176990,0
6272,608000,0,737,10,607980,5725.1,15,0,39500,145750,1
6273,997600,0,733,10,297060,3465.7,15,0,143360,159470,1
6274,10000000,0,727,3,340920,2806.9,11.4,2,53290,152270,1
6275,545300,0,741,10,339750,1384.5,14.4,1,54240,133930,1
6276,301800,0,711,3,281680,4812,15.8,0,59130,139790,1
6277,3121400,1,668,10,696370,14159.5,14.7,0,341760,423490,0
6278,612200,0,695,5,489740,9713.3,11.9,0,159530,167400,1
6279,984100,0,706,9,413320,8300.9,13.2,0,21130,293450,0
6280,1466400,0,-1,10,-1,11384.2,12.6,0,176560,207230,0
6281,3073200,0,668,7,768300,13381.2,21.1,0,276970,453300,0
6282,2844500,0,716,8,751770,16225.7,28.8,1,255390,484600,1
6283,1958800,0,-1,6,-1,9562.2,14.6,0,21510,127260,1
6284,1176100,0,-1,2,-1,16449.3,21.5,0,115340,130320,1
6285,2087800,0,723,10,596520,10538.5,15,0,163230,228610,1
6286,901400,0,-1,6,-1,6810.9,12.6,0,90860,142190,1
6287,2554300,1,690,7,664110,5517.6,11.7,0,108920,523670,1
6288,10000000,0,739,10,532840,9235.9,14.6,0,101920,130160,1
6289,480200,0,717,10,1078000,6863.2,21.4,0,84880,95050,1
6290,1516700,0,745,10,1344760,25438.5,25.8,0,481330,495200,0
6291,10000000,0,743,10,863940,14255,27,0,577520,1067500,1
6292,1186700,1,703,1,642790,7392,22.2,0,111770,137480,1
6293,789500,0,-1,4,-1,6447.7,13.1,0,71950,411170,1
6294,1484300,0,718,5,791600,5580.8,14.8,0,10620,132720,1
6295,1226300,0,746,3,588600,7700.9,14.9,0,80890,116730,1
6296,101800,0,740,10,916380,14509.4,32.1,0,198440,311520,1
6297,498400,0,-1,5,-1,3221.7,18.8,0,71490,88700,0
6298,2692400,0,739,8,612480,11279.8,15.7,0,378810,432920,0
6299,1753800,1,703,4,439070,5012.7,14.6,0,40350,107330,1
6300,978900,0,743,10,1810970,33351.9,22,0,132890,1640570,1
6301,502100,0,-1,3,-1,2388.1,10.8,1,45290,263310,1
6302,1071000,0,708,8,991700,13470.6,17.5,0,140890,196230,1
6303,2019200,1,724,1,757200,10916.3,21.8,0,203310,723530,1
6304,1725300,0,745,1,509760,3313.4,14.7,0,227740,1007710,0
6305,743300,0,686,5,1511700,781,16.3,0,23250,48330,1
6306,1788000,1,-1,10,-1,6498.4,12.4,2,108030,192910,1
6307,2520200,1,723,7,923090,19615.6,16.3,0,244060,346670,1
